tweet,class
"@LeoSuarez00 @JMilei @GretaThunberg No necesito ser una celebridad para que te molestes en averiguar el motivo por el cual no he contestado.

Quiza piensas que, como tú no tienes nada que hacer con tu perra vida, nadie mas tiene quehacer.

Ten huevos y no disgregues la discusión.

https://t.co/V1dgoPdmRd",No
Jair Bolsonaro llamó “mocosa” a Greta Thunberg y así reaccionó la chama - https://t.co/G5X35DhgxS https://t.co/DcIzPjscvB,No
Mujercitas es una soberana película. Que Greta Gerwig no esté entre las nominadas a mejor directora es una puta vergüenza. A sus pies señora Gerwig.,No
En pleno 2020 y todavía hay gente que defiende que “a fregar” “a hacer la cena” son cosas muy graciosas. Seguro que sois los mismos que tenéis los santísimos cojones/ ovarios de decir que la comedia femenina de @PennyJayG @RiotComedyFem es una mierda. Que tiernos que sois https://t.co/56viccjlkK,No
"Top story: Vox y HazteOir cargan contra el profesor que organizó la actividad sobre violencia machista y alaban a los padres denunciantes https://t.co/wvmZsdoswM, see more https://t.co/7Ftid0jNcn",No
@publico_es @P_Feminista Cada vez veo menos diferencias con La razón,No
"Jair Bolsonaro (@jairbolsonaro) llamó ""mocosa"" a Greta Thunberg (@GretaThunberg) https://t.co/V1g5KhGfoi #11Dic https://t.co/wxVS8Fkmjk",No
"No puedo creer que a la gente le afecte tanto una pintura, también nos damos cuenta lo machista que es México, ahora si, esos pendejos no me representan como mexicano",No
"@pameladante_ Algo así me paso a mi luego de que pase interno por mas de 2 meses en el hospital de diagnostico me di cuenta a quien le importaba y a quien no, quienes eran amigos y quienes estaban solo para salir a fregar https://t.co/Pqv9jVXzOn",No
"@AlbertoRavell Se les ha advertido mil veces y desperdician el apoyo popular con diálogos, guaido se mando a fregar el mismo, no les da sospecha q cuando no pudo pasar Ramos Allup lo invitara a la cede de AD para una reunion Y justo en ese momento vino la juramentacion de Parra?",No
"¿El feminismo busca poner los derechos de las mujeres por encima de los derechos de los hombres? Conoce de donde viene esta interrogante y la respuesta que le da Tania Lizbeth Meléndez Elizalde, especialista en perspectiva de género https://t.co/AfoS1uCSC4",No
@HenriFalconLara el violador eres tu,No
“En Arabia Saudí es delito ser homosexual o feminista” https://t.co/iwDV8TJY5d #sports,No
"La CIDH demanda la creación de un Grupo Internacional de Expertos Independientes, para investigar las graves violaciones a los derechos humanos durante la crisis post electoral que dejó 36 muertos en Bolivia.
https://t.co/m7lRPH86SG",No
"""Es impresionante que la prensa le dé espacio a una mocosa como ella"", dijo el presidente de Brasil, @jairbolsonaro sobre la activista @GretaThunberg 👉 https://t.co/GcSzPJnvmp https://t.co/i4axKRBlqw",No
"Los hombres odian a Greta: «Histérica», «estúpida» y «puta» son los insultos que recibe por parte de varones adultos https://t.co/03GOSrJV5B vía @spanishrevorg",No
"El presidente de Brasil, Jair Bolsonaro, cuestionó cómo pueden los medios de comunicación dar espacio a una ""mocosa"" como Greta Thunberg.
https://t.co/7gkLdYisUx",No
Mi máxima condena a este machista  y repulsivo concejal #Dimisión #Ador https://t.co/VufoydDndu,No
"Destaquemos que Mediaset cancela Gran Hermano por la huida de los anunciantes, no por la violación en sí. Además, en las fechas que estaban previstas para GH optarán por una edición de Supervivientes. Mismo perro, distinto collar. No hay victoria televisiva... https://t.co/9VqN03reXp",No
"El coche con el que Greta Thunberg se mueve por Madrid: eléctrico, asequible y «español» https://t.co/JwvK6jlWSF",No
@jazfwolf Que el padre mantenga a la familia lo hace más machista no?,No
"No le podemos poner “feminista” a todo lo que hacemos, que genial sería fuera tan fácil que hubiera congruencia entre la teoría, lo que somos y nuestra praxis.",No
"""Una mocosa"": Greta Thunberg acude a la ironía para responder a Bolsonaro https://t.co/U6EpemUvtB",No
"Mi abuela: comentario racista, comentario fascista, comentario machista...

Yo: y... sabes que han quitado gran hermano PARA SIEMPRE",No
@LaFallaras O es hablar sin tener ni puta idea en este caso. Salvo que hayas preguntado al entorno más cercano,No
"Che entre Greta, Tuli, Belen y Lula no se con cual me quedo dios que cositas del bien la puta madre 🤤",No
"@LaFallaras Ni puta idea, Cristina.",No
La primera vez que mi mamá me puso a fregar le rompí como dos platos y esa también fue la última 😂,No
"“Las #luchaspopulares son múltiples. Tienen una dimensión #clasista y #ambiental, una dimensión #étnica, una dimensión #feminista y #antipatriarcal, una dimensión opuesta a la #xenofobia y al #racismo” (Acosta, A &amp; Cajas, J. 2019). Conoce mas en: https://t.co/Qv9HZDnYrK https://t.co/8oMRCUBMRZ",No
"👥 @JairBolsonaro tilda a @GretaThunberg de “mocosa” y ella lo asume en Twitter

Amplía la información en Z Digital.
#ZDigital #Z101 #Noticias

https://t.co/fCv3o77ViL",No
"Curioso que todos estos hijos de puta, adoradores de Greta, salgan escaldados cada vez que se me enfrentan y les muestro datos científicos. Si tan seguros están de su falso cambio climático que den argumentos, no consignas baratas de las que se alimentan.",No
Se ha roto una estanteria llena de cacerolas y he ido corriendo a la cocina por que pensaba que estaban los Judas tocando el Painkiller.,No
"@huntercl1 Pobre Greta, todos la agarraron para loca.",No
"Esfera Pública | Vanessa Kaiser: ""El violador eres tú""... #Feminismo #IgualdadDeGenero #Patriarcado #Matriarcado https://t.co/Ki0xGs7I30",No
"@javier_malecki @Lipovetzky Que el mensaje que dejas es
_que el aborto es fácil
_que el violador puede seguir manipulando a su víctima 
_que el Estado se preocupa de que abortes pero no de salir de tu vulnerabilidad (abortar no te saca la vulnerabilidad, te deja más vulnerable)",No
"@GamusinoComun @GuerraMasLarga @MasMejorAmiga Para empezar, esto, y no ni aliado ni feminista, si acaso traidores al patriarcado, pero eso ya .... cuesta https://t.co/6kQTFOg2ic",No
"Me encanta Hari Mata Hari cantando Lejía, como yo cuando me pongo a fregar todos los domingos #esc250",No
"#España Anno Domini 2019, #DemocraciaConsolidada donde 3 violadores de una niña de 15 años pasean como héroes con su coro de plañideras mientras la víctima vive encerrada en casa xq esto no es India, pero estamos a un paso de lapidar a las violadas, por https://t.co/7peqAyHjaH. https://t.co/nRj7zu5s0Q",No
"Vox, Notre Dame y elecciones: qué hemos buscado en Google los españoles en 2019 https://t.co/Z4K22BOVJ0",No
"@spokstad @anuskabp La friki es Ana 🤣 Sólo nos reimos de la complicación a la que está llegando el feminismo. Claro que engloba a las mujeres trans, lo veo tan obvio que me aburren esos debates técnicos.",No
"@wbermudezni @MiurelBermudez Quedó super, ya no la va a fregar la sofie jijijiji",No
"Si a usted le incomoda de sobremanera el discurso de Greta Thunberg y la cataloga como una ""estúpida"" o ""puta"", ¡FELICIDADES!, usted es completamente un idiota ejemplar. 

Por su atención, gracias.",No
"No puede acabar el año sin decir que si Greta Thunberg fuera hombre no sería histérica, sería aguerrido. No estaría loca, estaría convencido de lo quiere.",No
"El polémico tuit de Cristina Seguí que defendió la inocencia de los violadores del 'caso Arandina'
 https://t.co/ghgdenos2m",No
"@elmundoes No, ustedes son violadores de menores. Simple. Todo lo demás es hacerse la víctima para intentar reducir la condena. 3 hombres mayores de edad tuvieron sexo con una menor de 15 años. Va en contra de la ley. Punto. Ya basta!",No
"@iwannabeyour_2 Pues eso es lo que estan creando varias secciones del feminismo, olvidarse de apoyar y defender a las mujeres y crear un odio hacia los hombres",No
"¡Estamos muy contentas por lo bien que fue el #JuevesCooperativo de ayer!

No te pierdas esta crónica en la que te contamos cómo repensamos nuestras organizaciones desde la perspectiva feminista gracias al taller ""Viajando por lo invisible"".

https://t.co/3MniLS0VXu",No
"Greta Thunberg atrae la atención de la prensa en la #COP25 para ceder el foco a los países más vulnerables: ""Necesitan contar su historia"", por @JaviSkan https://t.co/F7pbCcmecK https://t.co/vLAjli2ziY",No
"@MileiPresi2023 El problema del Machismo es que no soportan que la mujer no se vista ni le importe agradar a un hombre.
Eso los pone loquitos, perder la dominación sobre un género que tenía como mandato agradar al macho, ponerse linda para.....",No
"La luna, el dedo, la ciencia y el altavoz: el paso de Greta Thunberg por Madrid https://t.co/DGb5LmgOru Por @Iciar_Gutierrez, @belenremacha y @nchientaroli https://t.co/1ganPdAJcq",No
"Más que sea ayudar a poner la mesa, o ayudar a fregar se agradece mucho, si son varios se acaba enseguida. https://t.co/k3DLoesUwZ",No
"Durante la intervención en la #COP25 de Madrid, Greta también acusó a los países ricos que anunciaron ambiciosas metas de reducción de emisiones de ""engañar"" con promesas y no hacer nada. https://t.co/EF0Wc2yjPy",No
"Uno me acaba de decir que manchamos la bandera Argentina con el pañuelo del aborto(? Y QUE ENCIMA EL MOVIMIENTO FEMINISTA NO LO REPRESENTA !! Y NO WILLY, SOS HOMBRE O SEAAA IMBÉCIL",No
"La #CumbredelClima en cuatro claves: Greta, los indígenas, la terquedad de Brasil y el liderazgo español, por @JaviSkan https://t.co/iLk3fsXZog https://t.co/4sEv4vVruO",No
@isaimarivent Menos mal que son los abanderados de la intolerancia y del feminismo. Estará él y su familia orgullosos del discursito,No
"No Madres: Las mujeres NoMo eligen no tener hijos
Repaso por varias experiencias de mujeres que deciden ser no madres https://t.co/wTvUMPHQcE vía @cuartopoder",No
@jpvc88 @CNNChile En realidad ni tanto. Lo que la ministra quiere decir es que la culpa es de la protesta social si la economía se cae. Siendo que el verdadero problema es la falta de respuestas del gobierno y la catástrofe bananera de la violación de #DDHH. En el fondo está culpando a la víctima.,No
"Que hartura de los que defienden violadores. Tipo medio, que defiende que una chavala de 15 años es una puta, y en la misma cuenta 10 días antes dice de Greta que es una niña sin cabeza. A ver si nos ponemos de acuerdo! Las niñas pueden follar pero no hablar? #ArandaNoMeGusta",No
"@GretaThunberg este hijo de re mil puta te banca a muerte pero usa sorbetes, hacé algo Greta!!1 #SaveTheWorld #SaveTheChildren https://t.co/6dFFzOZAfw",No
@LaFallaras Me cago en la puta droga 🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️,No
@Tonina72 Está la greta thunberg buscando pajitas por el mediterráneo como loca...,No
Amiguito vaya a fregar 😏,No
"#COP25 | Greta Thunberg llega al puerto de Lisboa ➡ La adolescente sueca ha sido recibida por un centenar de personas
 https://t.co/hgNcajVVV7 https://t.co/yaczY8WO34",No
"Greta Thunberg cuando se enteró que Jair Bolsonaro le dijo ""mocosa"" https://t.co/GANxWNXnFI",No
"🎙️#LosColumnistas | @gdelafue: ""La circulación de noticias falsas, tanto en redes sociales como los mensajes dirigidos, terminan vulnerando un principio fundamental de la democracia, que es el voto informado. Esas técnicas distorsionan la realidad"".

▶https://t.co/jDscA49j3k https://t.co/1MEWHmfyQf",No
"Bolsonaro llama ""mocosa"" a Greta Thunberg https://t.co/DQb9Aj2Jf3 #MañanasBLU https://t.co/aLxpioU20A",No
"@analydiafdez A ver, a lo mejor me estoy equivocando, pero he leído la entrevista y las opiniones que tiene y las Viñetas que dibuja son de corte feminista. El título es amarillista, da a entender que se siente amenazado siendo él machista. Pero en realidad dice que hay que cambiar eso",No
"Greta tiene teatro...
Mucho...
Pero hay que ser gilipollas para hacer semejante comentario...
En este gobierno de tahures, enfermos y mermados, no se salva nadie...
https://t.co/IENs89GfB4",No
Hay dos clases de gente los que vinieron a este mundo a sufrir y los que venimos a fregar 😎,No
Una Filósofa crítica a J.K. Rowling y Harry Potter al asegurar que ningún personaje es feminista https://t.co/8Ot6keHHQd,No
yo pensando que iba a fregar y listo y mi padre ha fregado para así encasquetarme tender la ropa :(,No
"Bolsonaro le llamó a Greta ""pirralha"" (enana,mocosa), y ella lo pone en su bio de Twitter. https://t.co/MUNU3eqUYQ",No
Obvio tuve que volver a la cocina para acordarme,No
"@zandiren @poor_muggle Todo lo que tienes que hacer es ponerte “Eye of the Tiger” - Survivor mientras pegas a los gilipollas... Nunca te faltarán y, como quiere Greta Thumberg, usaremos abonos naturales con sus cuerpos... https://t.co/4kzXsxBJd8",No
"#Internacional Jair Bolsonaro llama ''mocosa'' a Greta Thunberg

https://t.co/Sh0bNLR7HJ",No
@criticaenlinea @MFCR62 @Traficologo1 Ya eso es ganas de joder. De verdad que hay mucha gente infeliz que están dispuestos a fregar a medio mundo.,No
Bolsonaro llama “mocosa” a Greta Thunberg https://t.co/9bQuccatwY vía @24matins_es,No
"Francisca Pérez: “Una política feminista hoy es inseparable de la noción de plurinacionalidad. No solo porque somos un conjunto de pueblos originaros sino también porque nuestro mundo es un mundo de tránsito de mujeres colombianas, haitianas, etc.”
Play 🔴 https://t.co/h2UA8onVTT https://t.co/YU8SMcCLt2",No
Legisladoras turcas protestan entonando tema de chilenas Las Tesis contra la violación https://t.co/fN2JD7Rd7H vía @infobae,No
"Muchas gracias a Aldaba Jardines por acompañar con sus hermosas áreas verdes, la exposición «Anomia. Aventuras gráficas de una feminista urbana» de Ana Barreto en nuestro FotoMuro.

#FotoMéxico2019 📸🌿

Conoce más de su trabajo en https://t.co/wlaSp5dojf https://t.co/DYiyuUPi0N",No
Nunca conocí una perra tan insoportable como Greta,No
"Quien sabe si sea su propio sentido del humor o el de sus promotores, pero vaya que sabe(n) cómo responder a los insultos de gobernantes intolerantes. https://t.co/beLydxW8mG",No
"@Barbijaputa Un cretino, el karma le pasará factura tranquila ya le llegará por hijo de puta",No
"Pregunta en serio, cuando alguien le explique a Greta Thunberg que su propia respiración genera CO2:
¿Le explotará el cerebro y se quedará en coma autista de por vida?
¿Se quemará a lo bonzo, y decenas de miles de gilipollas en todo el mundo seguirán su ejemplo?!! https://t.co/HMl66QhP6T",No
"#EspecialEstallidoSocial | [Carta] ¡No son 30 pesos, son 30 años!: Las protestas desde la historia feminista ➡ https://t.co/dY81k9zIoa https://t.co/7b0fy1fdI6",No
"@pavese @vozdelatierra @queirolo @lamula @WaykaPeru @larepublica_pe @jsudaka @elcomercio_peru @diariocorreo @FrenteAmplioPe @fatyl_lima Suave, feminismo como política de estado, pensé que ya era suficiente con el machismo jaja divide y vencerás no es así?",No
"@LaFallaras El relato abolicionista es falaz. El abolicionismo fomenta la trata. No es más esclava una puta que una aparadora que se tira 16 horas detrás de una máquina de coser, por 3 céntimos las pieza.",No
🔵#DIRECTO Rueda de prensa de Greta Thunberg previa a la Gran Marcha por el Clima https://t.co/kCxkDIkQA1,No
"El #presidente de #Brasil🇧🇷 Jair Messias Bolsonaro  no se detiene por #atacar a la joven activista Greta Thunberg, ahora la llamó 'mocosa' por' condenar' el asesinato de #indígenas en la #Amazonas. 🏞
👉https://t.co/wXyKb7QxkB https://t.co/RhJ1eiw2Ix",No
#ENMundo Greta Thunberg: El mundo está despertando lentamente ante la crisis climática https://t.co/Xobb43Z2mO,No
"Apostar por ceder el protagonismo, un discurso menos emocional plagado de hechos... Durante su paso por la COP25, Greta Thunberg ha hecho un requiebro para evitar que el mundo se quedara solo con la foto https://t.co/DGb5Lmypj2 https://t.co/z7Mq0j2UPf",No
"@LaFallaras Lo de la manada ""original"" ya fue algo vergonzoso, pero lo de estos 3 pavos ya está a otro nivel. Flagrante violación de derechos, de verdad, leed la puta sentencia porque es vomitivo. La chica directamente llegó a decir que se lo iba a inventar antes de denunciarlo.",No
@Barbijaputa @galvanguiller Lo de Historia de un matrimonio me tiene loca.,No
"Greta Thunberg, personaje del año para la revista @time, acusada de ""mocosa"" por @jairbolsonaro y con una respuesta llena de ironía https://t.co/VH0rjt44dn",No
"PERO (1) que me vaya bien no quiere decir que pueda permitirme vivir exclusivamente de ello. Sigo colaborando con la empresa que dejé y pronto empezaré a fregar platos (literalmente) en algún pub de Dinamarca mientras sigo en ""lo mío"" y en ""lo que me gusta"".",No
@LeticiaDolera Ja jajajja viva la puta demagogia,No
Presidente de Brasil llama mocosa a Greta Thunberg https://t.co/zQKIZuN8kl a través de @El_Universal_Mx,No
@vctrBTW @SextaNocheTV @juanrallo Ni caso a esta nesciente y flèbil provocaciòn machista y misògina. Ojalà el poco cairo que ganas lo utilices en plùrimos plàños,No
"Bolsonaro respondió los comentarios de Greta Thunberg sobre los asesinatos de indígenas en la Amazonia: ""es una mocosa"" 
https://t.co/favHDi6Zx0",No
"Bolsonaro llama 'mocosa' a Greta Thunberg
https://t.co/EncuP8sn18 https://t.co/z3iJAOEkb4",No
"#Internacional 🌐
Un grupo de legisladoras cantaron en el parlamento turco la canción de protesta, ‘Un violador en el camino’.

🕰 #24HorasQuintanaRoo
https://t.co/Z5PWXa3ylH",No
"Frank Cuesta carga contra Greta Thunberg: ""Es un movimiento de vagos"" https://t.co/4XaD5uZJfr",No
@beatrizargimon Pasa que tus compañeros de coalición son re aliados de la lucha feminista 😶,No
"Bolsonaro llamó ""mocosa"" a Greta Thumberg y ella reaccionó con un gesto virtual https://t.co/ERcMswWVRa",No
"""Una mocosa como esa"": Bolsonaro carga contra Greta Thunberg por denunciar asesinato de indígenas en Brasil - RT https://t.co/rKdBxyhipc",No
"Bolsonaro de Brasil llamó ""mocosa"" a la activista Greta Thunberg luego de que condenara la violencia contra los indígenas asesinados en la Amazonía.",No
"@ampiciliina @LaPazi_ Me da miedo wn, y si, y díganme lo que quieran y bla bla bla, pero puta, me da alergia el espermicida de los condones, los tampones, entonces nica lo intento sabiendo que son reutilizables... perdón Greta.",No
"El primer mandatario de Brasil se refirió a la joven activista como ""mocosa"" luego de su denuncia
https://t.co/lIyaT8SlyB",No
Bolsonaro tilda a Greta de “mocosa” y ella lo asume en Twitter https://t.co/XHIyzZGHHv,No
"Desde @el_pais ;creo nos vamos mas por las formas que por lo realmente importante que es una causa justa, mejorar nuestro #medioambiente #opinión
Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter https://t.co/xMYRHOcrjM vía @elpais_tec",No
Presidente de Brasil llama mocosa a Greta Thunberg https://t.co/M5d4wkQFfn vía @El_Universal_Mx,No
Hicieron esto para que mis Rojos pierdan pero no se van a fregar hoy la ganamos guarden este tweet #FortalezaExatlón https://t.co/EXwAR7bfQJ,No
"Muy feminista con tu nueva novia carnal, pero cuando andabas con mi amiga bien que la violentabas HIJO DE PUTA MADRE.",No
Bolsonaro llama “mocosa” a Greta Thunberg… y ella le “toma la palabra” https://t.co/vID0mWB4nG https://t.co/TuD5hiFvmD,No
"📷La llegada de Greta Thunberg a Lisboa, en imágenes https://t.co/v8MnqEyL0x #COP25Madrid",No
Greta en Madrid https://t.co/xhouXIr3Af La Viñeta de @ManelFontdevila,No
@pichuescalante Lohana y Pilar. El feminismo argentino es hermoso 💜,No
"@pepeblai Creo que el algoritmo, si pobres en un tuit ""Greta es una tía de puta madre"" lo cuenta como insulto.",No
"Jair Bolsonaro llamó “mocosa” a Greta Thunberg: la reacción de la activista https://t.co/503MbNfK1h 

Bien por Greta.
Te metio el dedito en el tujes
la ""mocosa"".
#BolsonaroAsesino",No
"@Nicknonimo @JulioARuz @alfre1116 @xCanEm_ Si súper guay tendrás 60 años y te dedicas a responde los comentarios en contra del feo machista de Julio ,el don expulsado por obsesión más bien .Solo porque se la quieres mamar .
Tú tampoco sabes qué música escucho yo así que por hablar todos hablamos venga 💋",No
Esta mierda?? Esta falta de respeto? No puedo comentar lo super indignada que estoy... en ue asco de sociedad machista https://t.co/mBG2N3TmZp,No
Greta Thunberg ofrece este viernes una rueda de prensa en Madrid antes de la #marcha por el clima https://t.co/5eiP3UBD1n https://t.co/g65t0o5T32,No
Entrar a la cocina y no ponerme a fregar challenge,No
Ha decidido que sean los propios protagonistas de esas historias los que cuenten en primera persona el sufrimiento que les genera el cambio climático https://t.co/viKH8rc24E,No
@pcda31 Debatir con ellos acerca del aborto o el feminismo es un martirio,No
"La estadística siempre ayuda a entender tendencias. Me preguntaba si la animadversión hacia Greta es x ser activista, mujer o joven 
Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter https://t.co/vo3VlKslMJ vía @elpais_tec",No
"@JulietFurfaro @Merli_sarabia peronista y feminista JAJAJAJAJA
esta nunca leyó la razón de mi vida",No
España pide la cárcel para los  violadores de arandina https://t.co/4yP6WRSQG4,No
"artistamiyares: INSULTOS A GRETA THUNBERG COMO HISTÉRICA,MARIONETA... https://t.co/p1CQq683Cf",No
"#RedesSociales 📱 ""Somos hijas de un feminismo pop. ¿Y qué?"" ► Laura Tabarés es la creadora de la cuenta de Instagram La Pícara Justina, una referencia que acumula miles de seguidores https://t.co/2AlSOCOebU",No
"@LeticiaDolera Lo de siempre, loca y puta. Son los insultos habituales de machirulos,imbéciles e ignorantes. Su nivel no da para más.",No
"Te das cuenta que a esto le falta tanto cuando el machismo esta arraigado tan dentro. Y la excusa ""es que mujeres como tal"" si se lo merece.  NINGUNA LO MERECE.",No
"@HaarVonHresvelg Que nada te impida terminar una conversación gritando ""Vete tu con Coffee y Milk a fregar hostia. Que no subes a Oro 4""",No
"#Internacionales | Bolsonaro llama ""mocosa"" a Greta Thunberg
&gt; https://t.co/nzeAX6cMmn https://t.co/hoERneDNx4",No
"@flavdominguez1 @PinosAlba @poloshhe Si eres tío y stripper, gogo, modelo de ropa interior, etc también tienes que enseñar, si por desgracia no puedes dedicarte a fregar platos, servir copas o mezclar cemento para poder pagar un Alquiler, debes de sacrificarte y aceptar las reglas de ese tipo de profesión no ? 🤷🏻‍♂️",No
"@yovrman —está feliz, y eso se le ve tan solo en la cara, sin necesidad de decir absolutamente nada. Ayuda a su chico a fregar las cosas, aunque en mitad de la faena se acuerda de algo—. Oye, ¿qué era lo del correo ese?",No
"Greta Thunberg, Juan Guaidó, Katie Bouman y otros “desconocidos” que marcaron el 2019. https://t.co/s7YCx5retY https://t.co/aAkFgS3Fgb",No
"@yyyr4f4yyyy @FranciscaXavie2 @FernandoAmandi O globalista o es que lo tienen acorralado con negocios muy turbios. Bien poco le sirve salvarse por un par de años, después se lo van a fregar igual el PC o la Derecha...",No
"Histérica, marioneta y niñata: los insultos que los hombres españoles dedican a Greta Thunberg https://t.co/nw1H2IJUz9 vía @elpais_tec",No
"@Diego_Schalper O sea que ese acuerdo era el techo y efectivamente se cagaron a la ciudadanía. Prepárate wn, la ola feminista se volverá TUSUNAMI",No
"@ivonne6800 Los viajes en veleros de lujos,con ropa apropiada para la travesía,por cierto,nada barata,trenes en vagones de primera clase, despertaron en Greta, el gusano PROGRE de la envidia hacia los ricos.
De pendeja no tiene ni un pelo.",No
"El presidente brasileño @jairbolsonaro criticó el martes a la joven activista sueca @GretaThunberg, a quien llamó “mocosa”. https://t.co/xnAhaASEhr",No
"También he añadido a mi colección de libros el de ""Cuando Marja se cabrea: La zumbada del East End"" . La historia de una viejoven en Londres que acaba obligando a su compañero de piso a fregar los platos atacándole con una escobilla de váter con restos de caca.",No
@LaFallaras @ahorapodemos @iunida @publico_es Ya que fiscalía no actúa de oficio eso es lo que hay que hacer y a ver si de una puta vez echamos a los franquistas de las instituciones.,No
"Esas cosas:

Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter | Tecnología | EL PAÍS  https://t.co/ImyA6zpLJ9",No
"Jair Bolsonaro reacciona contra Greta Thunberg y la llama ""mocosa"" https://t.co/M0I6hvTRJF",No
Me disponía a fregar y me encuentro con esto.  Casualmente este mes me llegó una factura de $60.00 cuando siempre pagaba $20. En un casa que vivimls dos personas y apenas estamos en la casa porque estamos siempre trabajando.  @ACUEDUCTOSPR https://t.co/IjETIN0cyc,No
📺 VÍDEO | Así han recibido a Greta Thunberg en Lisboa tras 21 días de viaje en Catamarán para llegar a la Cumbre del Clima en Madrid https://t.co/3fMwMQkn5r Por @lucasrohan https://t.co/znH9rLvwuc,No
El mundo empresarial no es feminista. https://t.co/GXACzmRAkg,No
"Alicia Rubio explica por qué el feminismo está en decadencia
https://t.co/HTsRbrQQgU",No
"Greta: ""Nuestros líderes no se comportan como si estuvieran en una emergencia"" https://t.co/whlCQJLEeq",No
"El presidente @jairbolsonaro vuelve a calificar de «mocosa» a @GretaThunberg y a señalar a #LeonardoDiCaprio como presunto financiador de una oenegé sospechosa de haber incendiado una zona de la #Amazonia, asunto que el actor había negado.",No
@LANACION Y greta no cobra no? La puta madre dejen de hacer estos titulos,No
"#Bolsonaro llama ""mocosa"" a Greta Thunberg #COP #CrisisClimática https://t.co/FY5u98Xtyb",No
#MedioAmbiente | Bolsonaro llama ‘mocosa’ a Greta Thumberg ➡ La joven activista había condenado la muerte de dos indígenas en la Amazonia https://t.co/3ukIFodytV https://t.co/YOmIU9lgh2,No
Me traigo el tele a la cocina para cocinar jajajajaja https://t.co/xOezsAPOzT,No
Me levante de buen humor hasta que fui a la cocina y vi que ME HABÍAN COMIDO LA CHOCOTORTA. Estuve a nada de hacer las valijas e irme,No
"Criticar a Cristina Pedroche por creerse que yendo desnuda le hace un favor al feminismo (y además generar expectación y cobrar por ello) ✅

Criticar a Cristina Pedroche por su físico ❌ https://t.co/SeRZW1rMPJ",No
"@LaFallaras Luego muchos de esos puteros dicen de una mujer q se acuesta libremente con más de un hombre, que es una puta... No tienen vergüenza.",No
Las razones por las que Greta ha contaminado más a bordo del catamarán que si hubiera viajado en avión https://t.co/kHtmarYrlq,No
No lo vayan a comenzar a fregar porfa 😭 https://t.co/6LqaEhwD10,No
"“Greta”

Porque la ambientalista Greta Thunberg fue elegida “persona del año” por la revista TIME.

Bolsonaro dijo que era una mocosa. https://t.co/y1IXylYN5e",No
"Greta Thunberg, persona del año para la revista TIME: ""El poder de la juventud"" https://t.co/pCh4ynMggu",No
"📺 Los jóvenes por el clima toman el escenario del plenario de la #COP25 tras el discurso de Greta: ""¿Qué queremos? ¡Justicia climática! ¿Cuándo? Ahora"" https://t.co/H3Ml6HAB05 Informa @belenremacha https://t.co/UgPICe6U8i",No
Una asociación ofrece a Greta Thunberg un burro para viajar desde Lisboa a la Cumbre del Clima https://t.co/TAIflajQd3,No
"Te conocí este año, me gustabas mucho, pero eres un machista que me hacía pensar que nuestras discusiones eran mi culpa, que poco hombre fuiste para decir que me querías y querías que fuera tu novia y ya tenías pareja en tu ciudad, que lastima me das, por fin te saque de mi vida.",No
Acostaooo es como mejor se está ahora mismo anda la mierda salir y pasar frío a fregar!,No
"La pataneria y la desacreditación caracteristica de la derecha radical @jairbolsonaro_1 al insultar A @GretaThunberg como una mocosa se le olvido que todos lo fuimos de niño,pero esta jovencita merece mi admiración y este señor el repudio internacional.",No
Confirmado: Greta Thunberg estará en la marcha climática de este viernes en Madrid https://t.co/UpBhQixSne Lo cuenta @belenremacha #COP25,No
"Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter | Tecnología | EL PAÍS https://t.co/RAqIS8ceZ5",No
Cada vez que alguna persona adulta dice que Greta debería estar en la escuela deja por escrito que ni puta idea tiene de las edades que corresponden a la educación obligatoria. Eso o utiliza el casposo&amp;manido truco machista de querer desacreditar a la mujer por su edad.,No
"Tengo sentimientos encontrados con Alberto porque a veces como que tiene buenos gestos pero después lo tenes acá en twitter mandando a mujeres a la cocina porque pensar ""no es su fuerte"", ke difízil....",No
"#ENMundo Time nombra a Greta Thunberg como Persona del Año https://t.co/kXf2BFtiIN
https://t.co/47tAq7JcXI",No
"@LaFallaras Quien se pica ajos come no me estraña . Que mujer se pone a insultar y luego dicen que le insultan ; 
- Monolete si no sabes torear para que  te metes, de verdad hay gente patética verdad que si @LaFallaras",No
"@LaFallaras Si eso se les da de puta madre que violan, rezan, que roban rezan y su jefe les perdona todo!!! Viva el vino!!!",No
@RamnCas17270207 @GuidoLombardiE Eso no se llama machismo.. y acoso politico?,No
"15 años de cárcel para la Manada, 38 para la Arandina: el porqué de la condena 

 https://t.co/oB58L82j0k",No
"Greta le respondió de una forma bien sutil en su perfil en Twitter.⬇️
https://t.co/HBNt8sHulr",No
Bolsonaro califica de mocosa a la activista climática Greta Thunberg - https://t.co/rg6vG8nkiU https://t.co/LhHtAoOzIz,No
"#11Dic | Griselys Barrios, estudiante de la Universidad Centroccidental Lisandro Alvarado relata que las motivó a crear su propia versión de ""Un violador en mi camino"" la canción que se ha convertido en un himno para la lucha en contra de la violencia hacia la mujer #LaPrensaLara https://t.co/alxHCnxURM",No
