PetID,Type,Breed,Age,Color,Size,Weight,Vaccinated,HealthCondition,TimeInShelter,AdoptionFee,PreviousOwner,AdoptionLikelihood
1396,Rabbit,Rabbit,120.0,Black,Large,29.8,1,1,73.0,7,0.0,Unlikely
1397,Rabbit,Rabbit,127.0,Gray,,19.2,1,1,60.0,4,0.0,Unlikely
1398,Dog,Golden Retriever,16.0,Gray,Large,11.7,0,0,26.0,361,1.0,Unlikely
1399,Dog,Labrador,62.0,Gray,Medium,7.6,1,0,9.0,181,0.0,Likely
1400,Cat,Persian,113.0,Brown,Large,26.3,1,0,20.0,111,1.0,Unlikely
1401,Cat,Siamese,176.0,Brown,Small,24.6,1,1,56.0,491,0.0,Unlikely
1402,Dog,Labrador,158.0,Black,Medium,7.8,1,0,36.0,272,1.0,Likely
1403,Dog,Golden Retriever,12.0,White,Small,6.8,0,1,36.0,421,0.0,Unlikely
1404,Bird,Parakeet,35.0,Black,Large,21.7,0,0,73.0,264,0.0,Unlikely
1405,Cat,Persian,11.0,Orange,Small,10.1,1,0,22.0,457,1.0,Likely
1406,Cat,Persian,64.0,Brown,Large,9.9,1,0,1.0,211,0.0,Unlikely
1407,Dog,Labrador,50.0,Gray,Large,5.4,0,0,69.0,77,0.0,Unlikely
1408,Cat,Siamese,149.0,Brown,Medium,8.7,1,0,73.0,269,0.0,Likely
1409,Cat,Persian,69.0,Gray,Medium,13.4,1,0,37.0,153,1.0,Likely
1410,Rabbit,Rabbit,48.0,Orange,Large,22.3,0,0,83.0,220,0.0,Unlikely
1411,Bird,Parakeet,20.0,Orange,Medium,10.8,1,0,72.0,368,1.0,Likely
1412,Rabbit,Rabbit,101.0,Brown,Small,10.5,1,0,13.0,445,0.0,Unlikely
1413,Cat,Persian,172.0,Gray,Medium,9.3,1,0,84.0,346,0.0,Likely
1414,Bird,Parakeet,161.0,Orange,Medium,14.9,1,0,43.0,24,0.0,Likely
1415,Dog,Poodle,137.0,Black,Small,6.2,1,0,37.0,463,0.0,Unlikely
1416,Dog,Golden Retriever,68.0,Black,Medium,15.1,1,0,74.0,419,0.0,Likely
1417,Bird,Parakeet,35.0,Gray,Large,21.4,0,1,25.0,353,0.0,Unlikely
1418,Bird,Parakeet,65.0,Brown,Small,1.9,0,0,88.0,207,0.0,Unlikely
1419,Dog,Labrador,8.0,Orange,Large,1.3,1,0,21.0,416,0.0,Likely
1420,Dog,Labrador,45.0,Brown,Small,3.2,1,0,41.0,2,0.0,Likely
1421,Bird,Parakeet,87.0,Black,Large,16.5,0,0,73.0,214,1.0,Unlikely
1422,Bird,Parakeet,175.0,Orange,Large,25.8,1,0,42.0,394,1.0,Unlikely
1423,Cat,Persian,168.0,Brown,Medium,1.1,0,1,42.0,111,1.0,Unlikely
1424,Dog,Golden Retriever,76.0,White,Large,28.2,1,1,2.0,441,0.0,Unlikely
1425,Bird,Parakeet,76.0,Gray,Medium,4.1,0,0,68.0,191,1.0,Unlikely
1426,Bird,Parakeet,174.0,Gray,Small,25.4,1,0,8.0,401,0.0,Unlikely
1427,Cat,Persian,47.0,White,Large,15.0,1,0,61.0,46,0.0,Unlikely
1428,Bird,Parakeet,15.0,Black,Large,20.1,0,0,14.0,488,1.0,Unlikely
1429,Bird,Parakeet,105.0,Orange,Small,15.8,1,0,77.0,427,1.0,Unlikely
1430,Bird,Parakeet,147.0,Gray,Small,14.8,1,0,21.0,220,0.0,Unlikely
1431,Rabbit,Rabbit,26.0,White,Large,25.2,1,0,24.0,186,0.0,Unlikely
1432,Cat,Persian,52.0,White,Small,22.9,0,1,50.0,49,0.0,Unlikely
1433,Rabbit,Rabbit,93.0,Black,Medium,15.0,1,0,82.0,196,0.0,Likely
1434,Bird,Parakeet,150.0,Black,Small,4.2,0,0,45.0,215,1.0,Unlikely
1435,Bird,Parakeet,21.0,Brown,Small,4.3,1,0,64.0,412,0.0,Likely
1436,Dog,Labrador,51.0,Gray,Large,24.2,1,1,64.0,220,1.0,Unlikely
1437,Rabbit,Rabbit,38.0,Brown,Medium,16.4,1,0,26.0,379,0.0,Likely
1438,Cat,Siamese,20.0,White,Small,15.0,1,0,32.0,89,1.0,Likely
1439,Bird,Parakeet,157.0,Orange,Medium,20.7,0,0,57.0,231,1.0,Unlikely
1440,Rabbit,Rabbit,179.0,Orange,Medium,25.9,0,0,53.0,322,0.0,Unlikely
1441,Dog,Poodle,132.0,Black,Medium,19.2,1,0,33.0,257,0.0,Likely
1442,Dog,Labrador,55.0,Orange,Large,23.1,0,0,52.0,152,1.0,Unlikely
1443,Dog,Labrador,92.0,Orange,Small,23.2,0,0,18.0,255,0.0,Unlikely
1444,Bird,Parakeet,28.0,Orange,Large,11.3,1,0,35.0,402,0.0,Unlikely
1445,Bird,Parakeet,4.0,White,Small,8.9,0,1,12.0,423,0.0,Unlikely
1446,Dog,Poodle,150.0,Orange,Small,24.2,1,0,51.0,257,0.0,Unlikely
1447,Rabbit,Rabbit,76.0,Orange,Large,11.9,0,0,89.0,466,1.0,Unlikely
1448,Cat,Persian,173.0,Orange,Medium,27.2,1,0,10.0,64,0.0,Likely
1449,Cat,Siamese,67.0,Brown,Medium,3.0,1,0,52.0,189,1.0,Likely
1450,Bird,Parakeet,86.0,White,Small,2.7,1,0,34.0,90,0.0,Unlikely
1451,Cat,Siamese,162.0,Black,Large,27.9,0,1,67.0,437,1.0,Unlikely
1452,Cat,Persian,91.0,Brown,Medium,19.8,1,1,39.0,172,0.0,Unlikely
1453,Dog,Golden Retriever,105.0,Gray,Medium,12.0,1,0,8.0,246,0.0,Likely
1454,Bird,Parakeet,1.0,White,Small,22.9,1,0,29.0,255,0.0,Likely
1455,Rabbit,Rabbit,72.0,White,,20.5,1,0,22.0,115,1.0,Unlikely
1456,Dog,Golden Retriever,87.0,Gray,Large,16.4,1,0,84.0,48,0.0,Unlikely
1457,Dog,Labrador,166.0,Gray,Small,3.9,0,0,70.0,226,1.0,Unlikely
1458,Dog,Golden Retriever,6.0,Gray,Medium,24.6,1,0,61.0,488,0.0,Likely
1459,Rabbit,Rabbit,153.0,Black,Medium,26.1,1,1,43.0,68,0.0,Unlikely
1460,Rabbit,Rabbit,145.0,Orange,Medium,6.0,1,0,49.0,421,1.0,Likely
1461,Dog,Poodle,61.0,White,Medium,25.7,0,0,29.0,387,0.0,Unlikely
1462,Bird,Parakeet,12.0,Orange,Large,26.5,1,1,81.0,400,0.0,Unlikely
1463,Bird,Parakeet,6.0,Orange,Large,16.9,1,0,31.0,125,0.0,Likely
1464,Bird,Parakeet,27.0,Gray,Small,20.0,0,0,53.0,436,0.0,Unlikely
1465,Bird,Parakeet,136.0,Black,Small,12.1,0,0,34.0,212,0.0,Unlikely
1466,Rabbit,Rabbit,124.0,Brown,Small,9.2,0,0,38.0,52,0.0,Unlikely
1467,Rabbit,Rabbit,106.0,Black,Large,21.9,1,1,57.0,111,0.0,Unlikely
1468,Cat,Siamese,93.0,Orange,Medium,26.0,0,1,4.0,158,1.0,Unlikely
1469,Bird,Parakeet,109.0,Black,Small,20.0,1,1,2.0,239,1.0,Unlikely
1470,Dog,Golden Retriever,99.0,Gray,Medium,15.8,1,1,12.0,149,0.0,Unlikely
1471,Cat,Persian,168.0,Brown,Small,5.6,1,0,35.0,138,0.0,Unlikely
1472,Rabbit,Rabbit,142.0,Gray,Small,2.6,1,1,70.0,417,0.0,Unlikely
1473,Cat,Persian,35.0,Brown,Small,13.9,0,1,72.0,112,1.0,Unlikely
1474,Rabbit,Rabbit,176.0,Orange,Small,2.4,1,0,21.0,142,0.0,Unlikely
1475,Bird,Parakeet,84.0,Brown,Small,17.5,1,0,61.0,369,0.0,Unlikely
1476,Bird,Parakeet,56.0,Brown,Medium,12.1,0,0,35.0,137,1.0,Unlikely
1477,Cat,Persian,177.0,Brown,Small,23.0,0,0,48.0,485,0.0,Unlikely
1478,Bird,Parakeet,141.0,Black,Medium,9.9,1,0,15.0,479,1.0,Likely
1479,Rabbit,Rabbit,49.0,Black,Large,18.2,1,1,71.0,436,0.0,Unlikely
1480,Cat,Siamese,46.0,Orange,Small,16.6,1,1,15.0,303,0.0,Unlikely
1481,Rabbit,Rabbit,113.0,Brown,Medium,1.1,0,0,6.0,30,1.0,Unlikely
1482,Cat,Persian,136.0,White,Large,3.1,1,0,81.0,292,0.0,Unlikely
1483,Dog,Labrador,43.0,Orange,Large,9.4,0,1,68.0,107,1.0,Unlikely
1484,Bird,Parakeet,148.0,Brown,Large,26.6,1,0,22.0,283,0.0,Unlikely
1485,Rabbit,Rabbit,124.0,Brown,Medium,5.3,1,0,32.0,158,1.0,Likely
1486,Rabbit,Rabbit,97.0,Black,Small,21.6,1,0,22.0,325,0.0,Unlikely
1487,Bird,Parakeet,90.0,Orange,Small,29.2,0,1,27.0,13,0.0,Unlikely
1488,Rabbit,Rabbit,39.0,Brown,Medium,23.9,1,1,15.0,121,0.0,Unlikely
1489,Rabbit,Rabbit,85.0,Brown,Small,8.0,0,0,44.0,214,0.0,Unlikely
1490,Rabbit,Rabbit,177.0,Orange,Medium,27.3,1,0,86.0,271,0.0,Likely
1491,Rabbit,Rabbit,62.0,White,Small,3.7,1,1,9.0,24,0.0,Unlikely
1492,Rabbit,Rabbit,106.0,Orange,Large,14.6,0,0,34.0,422,0.0,Unlikely
1493,Dog,Labrador,107.0,Orange,Small,26.7,1,0,73.0,321,0.0,Likely
1494,Rabbit,Rabbit,54.0,White,Medium,19.6,1,0,15.0,293,0.0,Likely
1495,Bird,Parakeet,126.0,Orange,Medium,13.0,1,0,,168,0.0,Likely
1496,Cat,Siamese,9.0,Brown,Large,9.5,1,0,45.0,102,0.0,Likely
1497,Rabbit,Rabbit,88.0,Orange,Medium,11.9,1,0,84.0,353,1.0,Likely
1498,Bird,Parakeet,37.0,White,Small,15.8,1,1,72.0,370,0.0,Unlikely
1499,Cat,Siamese,49.0,Gray,Small,10.3,0,0,58.0,39,0.0,Unlikely
1500,Cat,Siamese,41.0,Orange,Large,29.1,1,1,19.0,234,0.0,Unlikely
1501,Dog,Poodle,17.0,Black,Medium,28.1,1,1,16.0,319,1.0,Likely
1502,Rabbit,Rabbit,88.0,Brown,Large,26.2,1,0,75.0,88,0.0,Unlikely
1503,Dog,Poodle,21.0,Brown,Small,13.2,1,0,8.0,99,0.0,Likely
1504,Bird,Parakeet,51.0,Black,Large,21.0,1,0,33.0,143,0.0,Unlikely
1505,Bird,Parakeet,59.0,Black,Medium,27.2,0,0,74.0,81,0.0,Unlikely
1506,Dog,Poodle,167.0,Orange,Large,25.7,0,0,18.0,76,1.0,Unlikely
1507,Dog,Labrador,41.0,Black,Medium,13.0,1,0,35.0,58,0.0,Likely
1508,Cat,Persian,39.0,Gray,Medium,4.3,1,0,43.0,228,0.0,Likely
1509,Rabbit,Rabbit,141.0,White,Small,3.2,1,0,50.0,90,1.0,Unlikely
1510,Cat,Siamese,11.0,Black,Small,17.7,1,1,3.0,353,0.0,Unlikely
1511,Dog,Labrador,147.0,Black,Small,19.6,0,0,59.0,394,1.0,Unlikely
1512,Bird,Parakeet,139.0,Gray,Medium,25.6,1,0,28.0,0,0.0,Likely
1513,Cat,Siamese,77.0,Brown,Large,9.5,1,0,46.0,268,1.0,Unlikely
1514,Bird,Parakeet,127.0,Brown,Medium,5.9,1,1,64.0,285,1.0,Unlikely
1515,Rabbit,Rabbit,46.0,Orange,Small,12.0,1,0,70.0,196,0.0,Unlikely
1516,Bird,Parakeet,45.0,Gray,Small,11.3,1,0,47.0,273,,Unlikely
1517,Dog,Golden Retriever,1.0,White,Large,4.8,1,0,14.0,77,0.0,Likely
1518,Dog,Labrador,168.0,White,Small,20.5,1,0,7.0,140,0.0,Likely
1519,Dog,Poodle,108.0,Gray,Small,15.8,1,1,74.0,287,0.0,Unlikely
1520,Rabbit,Rabbit,19.0,White,Small,21.9,1,0,79.0,70,0.0,Likely
1521,Dog,Labrador,76.0,Brown,Large,11.2,1,0,,455,1.0,Likely
1522,Cat,Siamese,72.0,White,Medium,10.4,1,0,81.0,49,0.0,Likely
1523,Bird,Parakeet,109.0,White,Small,14.7,1,1,51.0,454,1.0,Unlikely
1524,Bird,Parakeet,12.0,Gray,Large,26.4,1,0,29.0,371,0.0,Likely
1525,Rabbit,Rabbit,161.0,Gray,Small,2.2,1,1,,368,0.0,Unlikely
1526,Dog,Poodle,45.0,White,Large,24.3,0,0,76.0,79,0.0,Unlikely
1527,Bird,Parakeet,90.0,Black,Small,11.7,1,0,25.0,234,0.0,Unlikely
1528,Cat,Persian,103.0,Gray,Large,25.8,1,0,61.0,286,1.0,Unlikely
1529,Bird,Parakeet,8.0,Orange,Small,24.3,1,0,41.0,306,1.0,Likely
1530,Cat,Siamese,153.0,Orange,Medium,11.1,1,0,69.0,154,1.0,Likely
1531,Cat,Siamese,91.0,Brown,Small,21.1,0,1,4.0,59,1.0,Unlikely
1532,Dog,Golden Retriever,174.0,White,Large,5.6,0,0,57.0,32,0.0,Unlikely
1533,Bird,Parakeet,87.0,Black,Small,27.0,0,1,31.0,436,0.0,Unlikely
1534,Rabbit,Rabbit,158.0,Brown,Medium,12.7,1,0,3.0,126,0.0,Likely
1535,Bird,Parakeet,175.0,White,Small,14.2,1,0,67.0,220,0.0,Unlikely
1536,Bird,Parakeet,177.0,Gray,Large,21.5,1,1,50.0,199,0.0,Unlikely
1537,Cat,Persian,175.0,Orange,Large,24.8,1,0,17.0,416,0.0,Unlikely
1538,Dog,Golden Retriever,84.0,Black,Medium,7.9,1,0,60.0,125,0.0,Likely
1539,Rabbit,Rabbit,82.0,Orange,Large,20.2,0,1,74.0,40,0.0,Unlikely
1540,Cat,Siamese,146.0,Gray,Small,12.4,0,0,66.0,274,1.0,Unlikely
1541,Rabbit,Rabbit,68.0,White,Small,11.7,1,0,88.0,468,0.0,Unlikely
1542,Dog,Labrador,161.0,Gray,Small,21.0,1,1,75.0,296,0.0,Unlikely
1543,Dog,Golden Retriever,127.0,Gray,Large,12.2,1,0,24.0,84,0.0,Unlikely
1544,Bird,Parakeet,164.0,Orange,Small,11.0,1,1,87.0,88,1.0,Unlikely
1545,Cat,Persian,82.0,Black,Small,25.2,1,0,32.0,41,1.0,Unlikely
1546,Rabbit,Rabbit,147.0,Gray,Small,3.9,0,0,87.0,119,0.0,Unlikely
1547,Cat,Siamese,156.0,Orange,Medium,20.6,1,0,19.0,278,0.0,Likely
1548,Dog,Golden Retriever,168.0,Black,Large,8.2,1,0,66.0,458,1.0,Unlikely
1549,Dog,Labrador,84.0,White,Large,1.4,1,0,60.0,32,0.0,Likely
1550,Dog,Poodle,113.0,White,Large,5.8,0,1,66.0,275,1.0,Unlikely
1551,Cat,Persian,76.0,Brown,Medium,18.6,1,0,15.0,152,1.0,Likely
1552,Bird,Parakeet,122.0,Orange,Large,21.6,1,0,85.0,89,0.0,Unlikely
1553,Dog,Labrador,143.0,Black,Medium,1.6,0,0,35.0,103,0.0,Likely
1554,Bird,Parakeet,41.0,Gray,Medium,2.1,1,0,69.0,435,0.0,Likely
1555,Dog,Labrador,167.0,White,Large,27.2,0,0,27.0,11,0.0,Unlikely
1556,Cat,Siamese,2.0,Black,Small,3.1,1,0,88.0,159,1.0,Likely
1557,Bird,Parakeet,29.0,Orange,Small,26.9,1,0,7.0,416,1.0,Unlikely
1558,Bird,Parakeet,105.0,Brown,Large,7.6,1,0,6.0,457,1.0,Unlikely
1559,Rabbit,Rabbit,51.0,White,Large,22.5,1,0,33.0,195,0.0,Unlikely
1560,Bird,Parakeet,75.0,Black,Medium,10.0,0,0,58.0,398,0.0,Unlikely
1561,Cat,Persian,10.0,Black,Large,25.9,0,0,49.0,306,0.0,Unlikely
1562,Cat,Siamese,142.0,Black,Medium,21.3,0,0,17.0,261,0.0,Unlikely
1563,Dog,Labrador,51.0,Orange,Large,12.7,0,0,42.0,90,0.0,Unlikely
1564,Dog,Poodle,118.0,Orange,Small,3.2,1,1,72.0,196,,Unlikely
1565,Rabbit,Rabbit,121.0,Orange,Small,22.2,0,1,40.0,68,0.0,Unlikely
1566,Rabbit,Rabbit,39.0,Gray,Large,18.9,1,0,46.0,465,1.0,Unlikely
1567,Bird,Parakeet,28.0,Black,Medium,1.1,1,0,71.0,219,0.0,Likely
1568,Cat,Siamese,3.0,White,Small,1.3,1,1,70.0,418,1.0,Unlikely
1569,Cat,Siamese,84.0,Orange,Medium,24.5,1,0,68.0,378,0.0,Likely
1570,Bird,Parakeet,155.0,Orange,Large,8.5,1,0,1.0,213,0.0,Unlikely
1571,Cat,Persian,117.0,Black,Large,19.4,1,0,79.0,417,1.0,Unlikely
1572,Cat,Persian,2.0,Orange,Small,14.2,0,0,89.0,446,1.0,Unlikely
1573,Dog,Poodle,93.0,Gray,Large,26.0,1,0,52.0,451,0.0,Unlikely
1574,Cat,Persian,166.0,Gray,Small,27.6,1,0,35.0,145,0.0,Unlikely
1575,Bird,Parakeet,131.0,Orange,Medium,29.9,1,0,69.0,232,0.0,Likely
1576,Bird,Parakeet,144.0,Black,Small,5.5,1,0,5.0,370,,Unlikely
1577,Rabbit,Rabbit,94.0,Black,Small,26.0,1,1,17.0,409,1.0,Unlikely
1578,Dog,Labrador,40.0,Black,Medium,8.7,1,0,53.0,233,0.0,Likely
1579,Bird,Parakeet,2.0,Brown,Small,18.1,1,0,52.0,213,0.0,Likely
1580,Bird,Parakeet,81.0,Orange,Small,15.7,1,0,14.0,366,1.0,Unlikely
1581,Bird,Parakeet,169.0,Black,Large,1.5,1,0,29.0,480,0.0,Unlikely
1582,Rabbit,Rabbit,12.0,Gray,Medium,28.1,1,0,8.0,60,0.0,Likely
1583,Cat,Persian,163.0,White,Small,3.3,0,0,1.0,362,0.0,Unlikely
1584,Bird,Parakeet,65.0,White,Medium,21.0,1,0,29.0,77,0.0,Likely
1585,Cat,Persian,55.0,Black,Medium,23.8,1,0,36.0,94,0.0,Likely
1586,Rabbit,Rabbit,45.0,White,Small,24.1,0,0,51.0,329,0.0,Unlikely
1587,Dog,Golden Retriever,101.0,White,Large,4.9,1,0,37.0,498,0.0,Unlikely
1588,Bird,Parakeet,62.0,Brown,Medium,14.0,1,0,69.0,215,1.0,Likely
1589,Rabbit,Rabbit,49.0,Gray,Small,25.1,1,0,53.0,212,1.0,Unlikely
1590,Rabbit,Rabbit,127.0,Gray,Medium,9.8,0,0,52.0,303,0.0,Unlikely
1591,Cat,Siamese,153.0,Brown,Large,14.6,1,0,88.0,199,0.0,Unlikely
1592,Dog,Labrador,23.0,Brown,Large,8.9,1,0,83.0,351,0.0,Likely
1593,Dog,Golden Retriever,152.0,White,Large,14.4,1,0,12.0,30,0.0,Unlikely
1594,Bird,Parakeet,38.0,Orange,Small,26.7,1,0,52.0,289,1.0,Unlikely
1595,Rabbit,Rabbit,28.0,White,Small,14.2,1,0,1.0,342,0.0,Unlikely
1596,Bird,Parakeet,21.0,Brown,Large,17.1,0,1,7.0,472,0.0,Unlikely
1597,Bird,Parakeet,107.0,Gray,Small,12.7,1,1,17.0,134,0.0,Unlikely
1598,Bird,Parakeet,146.0,White,Large,14.3,0,0,43.0,82,0.0,Unlikely
1599,Dog,Poodle,164.0,Orange,Small,1.4,1,0,71.0,390,0.0,Unlikely
1600,Dog,Golden Retriever,99.0,White,Large,9.2,1,0,17.0,46,1.0,Unlikely
1601,Dog,Golden Retriever,173.0,Black,Medium,13.7,1,0,59.0,391,1.0,Likely
1602,Bird,Parakeet,119.0,White,Large,19.4,0,0,3.0,205,1.0,Unlikely
1603,Dog,Golden Retriever,73.0,Brown,Large,14.1,1,0,29.0,384,1.0,Unlikely
1604,Rabbit,Rabbit,122.0,Gray,,10.8,0,0,22.0,380,1.0,Unlikely
1605,Cat,Siamese,30.0,Gray,Small,12.3,1,0,38.0,76,0.0,Unlikely
1606,Rabbit,Rabbit,108.0,Brown,Small,8.0,1,0,54.0,258,0.0,Unlikely
1607,Rabbit,Rabbit,98.0,Black,Small,27.8,1,0,50.0,436,1.0,Unlikely
1608,Cat,Persian,32.0,Brown,Small,16.1,1,0,69.0,91,0.0,Unlikely
1609,Rabbit,Rabbit,156.0,White,Small,1.4,0,0,30.0,421,0.0,Unlikely
1610,Cat,Siamese,172.0,Brown,Medium,1.6,1,0,23.0,434,0.0,Likely
1611,Rabbit,Rabbit,79.0,Brown,Large,29.2,1,0,85.0,398,0.0,Unlikely
1612,Rabbit,Rabbit,41.0,Black,Large,7.4,1,0,47.0,99,0.0,Unlikely
1613,Rabbit,Rabbit,63.0,White,Large,24.4,1,0,21.0,382,0.0,Unlikely
1614,Dog,Poodle,23.0,Orange,Medium,2.7,1,0,20.0,194,0.0,Likely
1615,Dog,Poodle,104.0,Orange,Large,27.7,1,0,23.0,191,1.0,Unlikely
1616,Bird,Parakeet,75.0,Gray,Medium,26.4,1,0,68.0,67,0.0,Likely
1617,Bird,Parakeet,48.0,Brown,Medium,17.6,1,0,21.0,388,1.0,Likely
1618,Rabbit,Rabbit,160.0,Gray,Medium,1.3,1,0,21.0,241,0.0,Likely
1619,Cat,Siamese,57.0,Black,Large,8.5,1,0,1.0,89,0.0,Unlikely
1620,Cat,Siamese,118.0,Orange,Medium,12.8,0,1,15.0,344,0.0,Unlikely
1621,Dog,Golden Retriever,100.0,Brown,Large,14.3,1,0,17.0,9,0.0,Unlikely
1622,Dog,Golden Retriever,124.0,Black,Large,9.6,0,0,51.0,263,0.0,Unlikely
1623,Rabbit,Rabbit,161.0,Black,Small,2.0,0,0,63.0,267,1.0,Unlikely
1624,Dog,Golden Retriever,152.0,Brown,Small,18.1,1,1,14.0,319,1.0,Unlikely
1625,Rabbit,Rabbit,167.0,Black,Medium,16.2,1,0,59.0,117,1.0,Likely
1626,Dog,Poodle,34.0,Brown,Medium,9.2,0,0,83.0,249,0.0,Unlikely
1627,Cat,Siamese,156.0,Brown,Large,2.1,1,0,50.0,58,0.0,Unlikely
1628,Bird,Parakeet,165.0,White,Medium,29.8,1,1,34.0,194,0.0,Unlikely
1629,Dog,Golden Retriever,7.0,Gray,Medium,15.0,1,0,,474,0.0,Likely
1630,Cat,Siamese,165.0,Black,Large,22.9,1,0,49.0,49,0.0,Unlikely
1631,Cat,Siamese,56.0,Black,Medium,14.1,1,0,6.0,406,0.0,Likely
1632,Bird,Parakeet,65.0,White,Medium,2.3,1,0,69.0,295,0.0,Likely
1633,Bird,Parakeet,47.0,White,Large,10.0,0,1,7.0,377,0.0,Unlikely
1634,Rabbit,Rabbit,148.0,White,Large,10.3,0,0,77.0,96,0.0,Unlikely
1635,Rabbit,Rabbit,19.0,Orange,Small,25.3,0,0,51.0,461,0.0,Unlikely
1636,Dog,Labrador,157.0,Orange,Large,20.0,1,1,1.0,126,0.0,Unlikely
1637,Cat,Persian,146.0,Orange,Small,9.0,1,1,13.0,245,1.0,Unlikely
1638,Cat,Siamese,163.0,Brown,Medium,29.1,1,0,43.0,86,0.0,Likely
1639,Cat,Siamese,171.0,Black,Large,10.3,1,0,27.0,478,0.0,Unlikely
1640,Rabbit,Rabbit,126.0,Gray,Large,29.9,1,1,71.0,76,0.0,Unlikely
1641,Bird,Parakeet,139.0,Brown,Large,29.9,0,0,3.0,376,0.0,Unlikely
1642,Rabbit,Rabbit,49.0,Black,Medium,6.5,1,1,58.0,203,1.0,Unlikely
1643,Cat,Persian,113.0,Black,Small,10.1,1,1,89.0,482,1.0,Unlikely
1644,Rabbit,Rabbit,38.0,White,Medium,15.1,0,0,17.0,145,0.0,Unlikely
1645,Rabbit,Rabbit,64.0,White,Medium,20.3,0,1,45.0,148,0.0,Unlikely
1646,Dog,Poodle,69.0,Brown,Large,16.3,1,0,78.0,492,1.0,Unlikely
1647,Cat,Persian,136.0,White,Small,29.1,1,0,58.0,110,0.0,Unlikely
1648,Bird,Parakeet,162.0,Black,Medium,22.0,1,0,56.0,489,1.0,Likely
1649,Cat,Siamese,176.0,White,Large,7.1,1,1,54.0,128,0.0,Unlikely
1650,Rabbit,Rabbit,116.0,Orange,Medium,4.0,1,0,87.0,252,0.0,Likely
1651,Rabbit,Rabbit,65.0,White,Medium,21.0,0,0,88.0,165,1.0,Unlikely
1652,Dog,Poodle,31.0,Black,Large,5.6,1,1,29.0,296,,Unlikely
1653,Bird,Parakeet,132.0,Brown,Large,23.8,1,0,54.0,425,0.0,Unlikely
1654,Dog,Poodle,,Gray,Small,10.0,1,0,27.0,494,0.0,Unlikely
1655,Dog,Poodle,109.0,White,Medium,10.5,1,1,45.0,136,0.0,Unlikely
1656,Dog,Labrador,178.0,Black,Large,1.3,1,0,87.0,278,1.0,Likely
1657,Bird,Parakeet,69.0,Gray,Large,21.3,1,1,31.0,333,0.0,Unlikely
1658,Dog,Poodle,158.0,Gray,Small,4.3,1,1,36.0,10,0.0,Unlikely
1659,Cat,Siamese,120.0,Orange,Small,23.4,1,0,81.0,70,1.0,Unlikely
1660,Cat,Persian,88.0,Gray,Large,15.3,1,0,61.0,158,0.0,Unlikely
1661,Cat,Persian,67.0,Black,Small,23.7,0,0,37.0,215,0.0,Unlikely
1662,Dog,Labrador,75.0,Black,Large,17.9,1,0,67.0,25,1.0,Likely
1663,Cat,Siamese,45.0,White,Medium,3.4,1,0,36.0,285,1.0,Likely
1664,Dog,Golden Retriever,4.0,White,Small,23.2,1,0,5.0,161,0.0,Likely
1665,Cat,Persian,154.0,White,Medium,3.0,0,0,46.0,429,0.0,Unlikely
1666,Rabbit,Rabbit,155.0,Gray,Medium,14.9,1,0,79.0,101,1.0,Likely
1667,Dog,Poodle,174.0,Gray,Medium,6.0,1,0,52.0,68,1.0,Likely
1668,Rabbit,Rabbit,107.0,Orange,Large,22.8,1,0,49.0,132,1.0,Unlikely
1669,Dog,Poodle,51.0,White,Medium,27.4,1,0,6.0,188,0.0,Likely
1670,Cat,Siamese,50.0,Brown,Medium,17.1,1,0,10.0,210,0.0,Likely
1671,Dog,Labrador,6.0,Orange,Medium,16.3,1,0,23.0,242,0.0,Likely
1672,Cat,Persian,59.0,Brown,Large,23.2,1,0,17.0,165,1.0,Unlikely
1673,Rabbit,Rabbit,125.0,Gray,Medium,1.1,1,0,84.0,411,1.0,Likely
1674,Bird,Parakeet,143.0,Orange,Medium,27.6,0,1,44.0,409,0.0,Unlikely
1675,Dog,Poodle,30.0,Orange,Small,6.7,0,0,41.0,60,0.0,Unlikely
1676,Cat,Siamese,170.0,Black,Large,29.5,1,0,15.0,361,0.0,Unlikely
1677,Bird,Parakeet,122.0,Gray,Medium,22.4,1,0,44.0,278,1.0,Likely
1678,Dog,Golden Retriever,125.0,Gray,Small,23.5,1,0,58.0,429,0.0,Unlikely
1679,Cat,Siamese,37.0,Orange,Large,20.0,0,0,86.0,112,0.0,Unlikely
1680,Rabbit,Rabbit,170.0,Gray,Large,14.7,1,0,50.0,29,,Unlikely
1681,Cat,Persian,124.0,Orange,Large,17.6,1,0,52.0,322,0.0,Unlikely
1682,Dog,Labrador,101.0,Black,Large,2.3,0,0,70.0,475,0.0,Unlikely
1683,Dog,Golden Retriever,35.0,Orange,Large,19.1,1,1,68.0,160,1.0,Unlikely
1684,Cat,Siamese,87.0,Gray,Large,19.2,1,0,63.0,233,1.0,Unlikely
1685,Dog,Poodle,134.0,Gray,Medium,26.8,1,0,58.0,386,0.0,Likely
1686,Dog,Poodle,18.0,Orange,Medium,15.7,1,1,23.0,452,0.0,Likely
1687,Cat,Persian,113.0,Orange,Medium,3.2,1,0,44.0,376,1.0,Likely
1688,Rabbit,Rabbit,29.0,Orange,Medium,9.9,0,0,83.0,338,0.0,Unlikely
1689,Cat,Persian,77.0,White,Small,20.0,1,0,44.0,169,0.0,Unlikely
1690,Cat,Siamese,59.0,Gray,Medium,7.9,0,0,52.0,317,1.0,Unlikely
